time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
30783,13,1282,#Wednesday,7858,6557,1331,132,1943,1235,1439,437,38
30810,16,1283,#Thursday,7073,7416,1290,1686,1654,914,1388,427,54
30837,19,1284,#Friday,6934,6593,1352,1071,1519,1259,1252,85,53
30864,22,1285,#Saturday,6322,5753,1368,1526,1175,474,1155,0,53
30891,1,1287,#Monday,5012,5723,1370,1194,1173,480,1453,0,52
30918,4,1288,#Tuesday,5251,5221,1355,165,1247,898,1494,0,60
30945,7,1289,#Wednesday,6168,5817,1370,464,1452,974,1424,73,57
30973,11,1290,#Thursday,7060,6842,1342,336,1632,1295,1497,681,58
31000,14,1291,#Friday,7301,6865,1307,571,1698,1098,1551,577,62
31027,17,1292,#Saturday,6332,5949,1359,490,1033,1240,1360,413,52
31054,20,1293,#Sunday,5935,5842,1359,727,1226,1294,1173,6,56
31081,23,1294,#Monday,6227,5440,1350,122,1334,1369,1199,0,65
31108,2,1296,#Wednesday,5436,5304,1362,64,1291,1342,1178,0,65
31135,5,1297,#Thursday,5401,6376,1362,1372,1186,1267,1127,0,62
31162,8,1298,#Friday,6764,6424,1354,460,1813,1380,1142,208,66
31189,11,1299,#Saturday,6780,5751,1355,144,1173,1276,1088,662,51
31216,14,1300,#Sunday,6282,6636,1350,1452,913,1217,1067,584,51
31244,18,1301,#Monday,7419,6314,1335,281,1894,1368,1121,250,64
31271,21,1302,#Tuesday,7573,6698,1340,908,1980,1296,1110,0,64
31298,0,1304,#Thursday,5937,5570,1337,524,1192,1289,1164,0,63
31325,3,1305,#Friday,5404,5221,1337,198,1100,1311,1208,0,67
31352,6,1306,#Saturday,5188,5184,1335,588,1147,1140,913,4,56
31379,9,1307,#Sunday,5506,5159,1327,48,1143,1319,1115,153,53
31406,12,1308,#Monday,6834,6114,1307,261,1645,1319,1039,480,62
31433,15,1309,#Tuesday,6809,6971,1305,923,1645,1297,1208,543,50
31460,18,1310,#Wednesday,6901,6568,1329,670,1746,1309,1291,162,61
31487,21,1311,#Thursday,7091,6073,1326,211,1738,1358,1378,0,62
31515,1,1313,#Saturday,5464,5060,1325,22,1080,1297,1275,0,60
31542,4,1314,#Sunday,4891,5082,1298,443,823,1292,1166,0,60
31569,7,1315,#Monday,6020,6354,1293,1577,1112,1242,1010,67,53
31596,10,1316,#Tuesday,6975,6556,1235,751,1748,1274,1006,479,61
31623,13,1317,#Wednesday,6827,7072,1122,2268,947,1025,1159,487,62
31650,16,1318,#Thursday,6616,6650,1278,1610,951,1091,1251,406,61
31677,19,1319,#Friday,6577,6264,1313,910,1481,1326,1120,58,54
31704,22,1320,#Saturday,6136,5028,1366,71,1039,1346,1161,0,45
31731,1,1322,#Monday,4762,4459,1362,410,476,1198,968,0,46
31758,4,1323,#Tuesday,4688,4571,1367,161,606,1291,1103,0,43
31786,8,1324,#Wednesday,6453,5921,1352,64,1752,1360,1146,182,62
31813,11,1325,#Thursday,7117,6165,1318,832,899,1334,1172,547,61
31840,14,1326,#Friday,7312,6160,1333,551,880,1335,1298,708,54
31867,17,1327,#Saturday,6615,5518,1344,641,737,1310,1181,254,48
31894,20,1328,#Sunday,6034,5421,1344,392,1387,1165,1081,2,48
31921,23,1329,#Monday,5866,5042,1329,92,1104,1189,1274,0,53
31948,2,1331,#Wednesday,5182,4672,1281,571,585,1181,1000,0,52
31975,5,1332,#Thursday,5307,5726,1301,1784,600,946,1039,0,55
32002,8,1333,#Friday,6542,6052,1356,818,1679,799,1169,165,64
32029,11,1334,#Saturday,6276,5193,673,202,1678,785,1166,625,61
32056,14,1335,#Sunday,5727,4309,669,99,940,726,1117,700,58
32084,18,1336,#Monday,7002,5503,668,405,2122,807,1339,102,57
32111,21,1337,#Tuesday,6946,5219,668,63,2153,965,1304,0,65
32138,0,1339,#Thursday,5518,5143,1201,1198,693,916,1069,0,65
32165,3,1340,#Friday,5211,5976,1338,1232,617,1346,1375,0,67
32192,6,1341,#Saturday,5016,6308,1355,1925,1036,974,965,0,52
32219,9,1342,#Sunday,5013,5292,1365,319,1123,1034,1150,251,50
32246,12,1343,#Monday,6406,6175,1336,58,1623,1226,1290,586,55
32273,15,1344,#Tuesday,6414,6056,1309,74,1566,1183,1319,545,58
32300,18,1345,#Wednesday,6489,6494,1344,1008,1564,1104,1280,147,48
32327,21,1346,#Thursday,6779,7362,1356,1284,2020,1241,1414,0,48
32355,1,1348,#Saturday,5202,6054,1367,1360,1150,849,1281,0,45
32382,4,1349,#Sunday,4604,5164,1369,254,1102,1187,1211,0,42
32409,7,1350,#Monday,5827,6022,1361,563,1610,1202,1225,16,43
32436,10,1351,#Tuesday,6450,6220,1309,561,1554,1173,1051,521,49
32463,13,1352,#Wednesday,6233,6214,1326,549,1489,1119,1018,660,51
32490,16,1353,#Thursday,6717,7826,1345,2122,1678,1101,1211,316,53
32517,19,1354,#Friday,6730,6000,1367,222,1773,1260,1325,0,53
32544,22,1355,#Saturday,5452,4907,1367,531,994,1077,878,0,58
32571,1,1357,#Monday,4408,4741,1375,1387,646,415,861,0,58
32598,4,1358,#Tuesday,4993,5734,1374,842,1200,1286,978,0,52
32626,8,1359,#Wednesday,6605,5907,1380,353,1700,1303,1027,87,56
32653,11,1360,#Thursday,6478,6544,1356,951,1604,1115,979,480,59
32680,14,1361,#Friday,6409,6138,1347,403,1689,1102,982,555,59
32707,17,1362,#Saturday,5714,5159,1386,280,1215,1098,894,226,59
32734,20,1363,#Sunday,6193,6053,1386,1044,1241,1318,1007,0,58
32761,23,1364,#Monday,5754,6039,1383,428,1593,1274,1302,0,57
32788,2,1366,#Wednesday,5100,5503,1366,495,1212,1226,1145,0,58
32815,5,1367,#Thursday,5244,5335,1383,128,1189,1261,1312,0,61
32842,8,1368,#Friday,6471,5939,1383,256,1670,1268,1179,118,62
32869,11,1369,#Saturday,5470,4943,1387,96,1118,941,857,486,57
32897,15,1370,#Sunday,4789,6242,1376,2103,859,451,878,516,57
32924,18,1371,#Monday,6301,5729,1366,702,1616,1032,890,53,70
32951,21,1372,#Tuesday,6604,5414,1384,70,1587,1316,983,0,74
32978,0,1374,#Thursday,5176,4793,1384,74,1012,1288,968,0,67
33005,3,1375,#Friday,4950,5028,1386,172,1025,1279,1095,0,71
33032,6,1376,#Saturday,6208,6023,1347,292,1504,1121,1013,678,68
33059,9,1377,#Sunday,5017,5256,1390,203,1302,1184,839,274,63
33086,12,1378,#Monday,6094,5990,1381,544,1653,917,847,580,67
33113,15,1379,#Tuesday,6260,5796,1348,76,1865,1285,859,295,67
33140,18,1380,#Wednesday,6555,5742,1387,129,1955,1290,902,5,73
33168,22,1381,#Thursday,6098,6260,1390,726,1777,1189,1105,0,72
33195,1,1383,#Saturday,5076,5845,1387,1170,1331,922,970,0,65
33222,4,1384,#Sunday,4587,4573,1159,399,1503,499,949,0,63
33249,7,1385,#Monday,6291,6236,1387,279,2023,1353,1126,0,66
33276,10,1386,#Tuesday,6802,6471,1396,90,1954,1382,1093,490,64
33303,13,1387,#Wednesday,6414,6719,1391,566,1912,1058,1108,629,53
33330,16,1388,#Thursday,6240,7536,1354,1763,1708,1145,1068,427,70
33357,19,1389,#Friday,7210,6712,1387,768,1947,1388,1150,0,70
33384,22,1390,#Saturday,5808,6329,1386,1034,1364,1369,1108,0,67
33411,1,1392,#Monday,4795,4921,1388,148,1318,943,1069,0,55
33438,4,1393,#Tuesday,5067,5608,1389,347,1369,1365,1080,0,58
33466,8,1394,#Wednesday,6554,6517,1388,729,1783,1347,1153,53,60
33493,11,1395,#Thursday,6355,6284,1364,-4,1948,1154,1228,528,64
33520,14,1396,#Friday,6393,6498,1358,-15,1904,1351,1203,631,66
33547,17,1397,#Saturday,5784,5403,1383,325,1200,1233,1122,88,51
33574,18,1398,#Sunday,6044,4964,1385,30,1394,954,1147,0,53
33601,21,1399,#Monday,6508,6328,1385,673,1643,1363,1208,0,54
33628,0,1401,#Wednesday,5242,5750,1388,854,921,1375,1160,0,51
33655,3,1402,#Thursday,5123,5481,1387,554,949,1375,1166,0,50
33682,6,1403,#Friday,5850,5634,1388,267,1081,1438,1395,0,63
33709,9,1404,#Saturday,6043,6343,1388,1303,1139,1401,880,173,57
33737,13,1405,#Sunday,5407,6483,1389,1970,916,953,887,303,64
33764,16,1406,#Monday,6823,6188,1337,70,1662,1451,1568,30,68
33791,19,1407,#Tuesday,7162,5920,1385,98,1584,1486,1290,0,75
33818,22,1408,#Wednesday,6232,6564,1392,617,1483,1511,1484,0,74
33845,1,1410,#Friday,5428,5827,1390,245,993,1522,1602,0,72
33872,4,1411,#Saturday,5208,6278,1392,759,1026,1517,1507,0,76
33899,7,1412,#Sunday,5161,5188,1389,561,1002,648,1508,14,65
33926,10,1413,#Monday,7396,6767,1367,101,1884,1557,1570,218,69
33953,13,1414,#Tuesday,7369,6764,1391,141,1852,1525,1575,201,76
33980,16,1415,#Wednesday,7214,6372,1386,265,1591,1499,1547,3,78
34008,20,1416,#Thursday,7321,7400,1379,1156,1598,1517,1669,0,79
34035,23,1417,#Friday,7319,6963,1357,809,1494,1522,1700,1,80
34062,2,1419,#Sunday,5120,7341,1391,2206,920,1438,1307,0,77
34089,5,1420,#Monday,5100,6517,1387,1570,937,1276,1272,0,73
34116,8,1421,#Tuesday,7523,6426,1386,54,1760,1531,1539,77,76
34143,11,1422,#Wednesday,7666,8266,1391,2293,1575,1463,1356,108,78
34170,14,1423,#Thursday,7574,6939,1361,510,1986,1551,1369,85,75
34197,17,1424,#Friday,7726,8003,1383,2070,1858,1549,1059,0,82
34224,20,1425,#Saturday,7009,6773,1389,701,1864,1596,1142,0,79
34251,23,1426,#Sunday,5501,6345,1395,367,1726,1605,1175,0,75
34279,3,1428,#Tuesday,5590,6898,1395,1577,1009,1599,1239,0,79
34306,6,1429,#Wednesday,5822,6689,1392,1625,983,1608,1002,0,77
34333,9,1430,#Thursday,6778,7431,1391,1201,1864,1694,1146,55,77
34360,12,1431,#Friday,7161,6463,1392,411,1728,1544,1206,108,72
34387,15,1432,#Saturday,6535,5730,1391,197,1173,1671,1176,47,72
34414,18,1433,#Sunday,6782,6966,1391,1328,1276,1709,1185,0,75
34441,21,1434,#Monday,7334,7436,1391,946,1754,1719,1542,0,83
34468,0,1436,#Wednesday,5946,6729,1395,1626,1020,1241,1362,0,84
34495,3,1437,#Thursday,5658,5693,1390,31,1129,1658,1398,0,86
34522,6,1438,#Friday,6482,6170,1391,608,1040,1671,1373,0,85
34550,10,1439,#Saturday,6923,6884,1388,658,1824,1520,1268,143,80
34577,13,1440,#Sunday,5911,6717,711,1627,1365,1458,1291,189,74
34604,16,1441,#Monday,7753,6512,1360,288,1820,1517,1440,2,82
34631,19,1442,#Tuesday,8065,6600,1399,220,2030,1571,1298,0,82
34658,22,1443,#Wednesday,7025,7692,1396,2349,1826,988,1053,0,79
34685,1,1445,#Friday,5887,5012,1403,92,1232,1100,1103,0,81
34712,4,1446,#Saturday,5396,6245,1411,519,1436,1557,1245,0,76
34739,7,1447,#Sunday,5480,6083,1413,576,1920,1137,963,0,72
34766,10,1448,#Monday,8131,7994,1327,816,2691,1598,1278,223,60
34793,13,1449,#Tuesday,7671,7405,1364,284,2456,1678,1210,352,60
34820,16,1450,#Wednesday,7740,7637,1371,626,2726,1702,1137,12,60
34848,20,1451,#Thursday,7619,7290,1399,478,2541,1695,1114,0,63
34875,23,1452,#Friday,5927,6495,1404,294,1973,1667,1100,0,56
34902,2,1454,#Sunday,4679,5597,1420,628,1472,810,1228,0,39
34929,5,1455,#Monday,4567,5293,1416,259,1591,802,1191,0,33
34956,8,1456,#Tuesday,5891,6952,1418,1479,2187,798,1009,27,34
34983,11,1457,#Wednesday,6574,6561,1367,65,2357,1281,1033,424,33
35010,14,1458,#Thursday,6260,5917,1368,394,1909,855,1011,343,34
35037,17,1459,#Friday,6939,6903,1400,1399,2068,884,1114,0,36
35064,20,1460,#Saturday,6335,6779,1406,745,2171,1535,888,0,34
35091,23,1461,#Sunday,4806,5878,1410,546,1617,1398,876,0,30
35119,3,1463,#Tuesday,4478,5561,1407,375,1477,1396,875,0,30
35146,6,1464,#Wednesday,5649,6124,1405,963,1385,1402,922,0,45
35173,9,1465,#Thursday,7234,8548,1375,2346,1814,1782,1118,67,45
35200,12,1466,#Friday,6389,7383,1357,1047,1971,1692,822,444,49
35227,15,1467,#Saturday,5716,5511,1404,58,1585,1371,879,161,51
35254,18,1468,#Sunday,6662,7439,1408,990,2186,1809,999,0,48
35281,21,1469,#Monday,7076,8527,1390,2740,1799,1645,888,0,67
35308,0,1471,#Wednesday,5634,7613,1400,2442,1133,1582,986,0,68
35335,3,1472,#Thursday,5496,6623,1401,1775,1095,1366,919,0,66
35362,6,1473,#Friday,5584,5364,1404,102,1367,1376,1051,0,64
35390,10,1474,#Saturday,6871,6173,1401,-18,1820,1812,1066,25,67
35417,13,1475,#Sunday,5837,6172,1403,130,1727,1664,904,276,67
35444,16,1476,#Monday,7481,8317,1338,1934,2027,1762,1169,20,66
35471,19,1477,#Tuesday,7655,8128,1405,1655,2359,1652,988,0,68
35498,22,1478,#Wednesday,6475,8028,1403,1457,2341,1736,1022,0,68
35525,1,1480,#Friday,5612,7287,1407,1865,1278,1655,1012,0,68
35552,4,1481,#Saturday,5521,7671,1405,1947,2040,1325,887,0,66
35579,7,1482,#Sunday,5251,8013,1401,1287,2839,1529,892,0,64
35606,10,1483,#Monday,7294,8049,1390,549,3038,1781,1053,170,64
35633,13,1484,#Tuesday,7042,8374,1398,835,3069,1800,963,242,68
35661,17,1485,#Wednesday,7778,7825,1352,428,3023,1817,1140,1,63
35688,20,1486,#Thursday,7673,8827,1384,1876,2641,1797,1064,0,65
35715,23,1487,#Friday,6394,9119,1389,2248,2668,1798,949,0,65
35742,2,1489,#Sunday,5389,8061,1406,1444,2286,1800,1060,0,65
35769,5,1490,#Monday,5474,6450,1402,18,2235,1787,940,0,65
35796,8,1491,#Tuesday,7959,7819,1395,316,3084,1819,1106,25,71
35823,11,1492,#Wednesday,7687,7878,1381,1133,2266,1566,1018,442,70
35850,14,1493,#Thursday,7427,7225,1332,969,2016,1684,948,209,65
35877,17,1494,#Friday,7711,6645,1385,134,2328,1707,1020,2,68
35904,20,1495,#Saturday,7295,8062,1392,2002,2049,1630,917,0,71
35932,0,1497,#Monday,5747,8550,1399,2575,1910,1656,943,0,65
35959,3,1498,#Tuesday,5925,8405,1398,2576,1684,1699,980,0,67
35986,6,1499,#Wednesday,6823,7839,1400,2215,1601,1608,944,0,69
36013,9,1500,#Thursday,8317,7605,1332,1072,2323,1403,1031,375,65
36040,12,1501,#Friday,7629,6985,1348,219,1930,1811,898,717,60
36067,15,1502,#Saturday,6602,6459,1397,339,1620,1687,937,411,66
36094,18,1503,#Sunday,6998,7986,1402,1956,1883,1668,1012,0,64
36121,21,1504,#Monday,7478,6903,1376,508,2060,1751,1143,0,65
36148,0,1506,#Wednesday,6168,7858,1399,2421,1395,1636,945,0,62
36175,3,1507,#Thursday,5918,6009,1400,270,1510,1779,987,0,63
36202,6,1508,#Friday,6671,6947,1455,828,1717,1857,1027,0,64
36230,10,1509,#Saturday,6750,7963,1403,1741,1899,1711,1022,124,62
36257,13,1510,#Sunday,5492,7039,1401,689,1953,1546,970,418,60
36284,16,1511,#Monday,6961,7207,1369,1544,1387,1545,1054,246,61
36311,19,1512,#Tuesday,7469,8403,1408,1687,2457,1686,1107,0,59
36338,22,1513,#Wednesday,6484,6679,1406,246,2345,1665,965,0,51
36365,1,1515,#Friday,5648,7719,1385,1342,2138,1749,1054,0,51
36392,4,1516,#Saturday,5360,6990,1399,855,1939,1700,1050,0,48
36419,7,1517,#Sunday,5376,7471,1403,1326,2232,1496,965,1,47
36446,10,1518,#Monday,7913,7903,1337,347,3116,1746,1178,129,48
36473,13,1519,#Tuesday,7692,7463,1388,299,2746,1661,1113,209,45
36501,17,1520,#Wednesday,7253,6512,1391,142,2666,1022,1195,35,58
36528,20,1521,#Thursday,7634,6800,1384,47,3222,1024,1065,0,57
36555,23,1522,#Friday,6084,6433,1397,466,2546,994,971,0,58
36582,2,1524,#Sunday,5150,7075,1402,1500,2208,976,931,0,56
36609,5,1525,#Monday,5376,6124,1409,422,2362,975,907,0,48
36636,8,1526,#Tuesday,7315,7460,1409,598,3014,994,1202,175,65
36663,11,1527,#Wednesday,6871,6802,1351,447,2528,951,932,530,62
36690,14,1528,#Thursday,6818,7620,1379,1886,2130,919,940,304,59
36717,17,1529,#Friday,6746,7530,1394,1319,2905,911,902,35,61
36744,20,1530,#Saturday,6744,7987,1407,1529,3037,939,1014,0,59
36772,0,1532,#Monday,5084,5362,1405,-4,1983,919,1001,0,57
36799,3,1533,#Tuesday,5299,6125,1402,1007,1710,834,1113,0,60
36826,6,1534,#Wednesday,6256,6367,1402,1113,2093,842,1048,0,59
36853,9,1535,#Thursday,7669,6671,1403,1006,2264,829,1035,70,64
36880,12,1536,#Friday,6905,8137,1348,2483,2041,815,841,544,64
36907,15,1537,#Saturday,5673,6705,1411,1125,1899,849,813,550,56
36934,18,1538,#Sunday,6065,5633,1408,142,2319,850,863,1,50
36961,21,1539,#Monday,6953,6688,1392,695,2536,859,1164,0,43
36988,0,1541,#Wednesday,5569,5292,1401,175,1924,848,890,0,54
37015,3,1542,#Thursday,5320,5120,1404,76,1777,794,1017,0,52
37043,7,1543,#Friday,6558,5862,1412,623,2001,834,790,149,54
37070,10,1544,#Saturday,5498,6032,1412,1065,1335,815,831,514,58
37097,14,1545,#Sunday,4892,6164,1416,1197,1134,819,834,700,62
37124,17,1546,#Monday,6801,8361,1347,2669,2223,848,1112,92,68
37151,20,1547,#Tuesday,7625,7586,1411,1090,3031,834,1161,0,60
37178,23,1548,#Wednesday,6338,5883,1400,136,2413,864,1009,0,60
37205,2,1550,#Friday,5475,6239,1407,1607,1559,830,777,0,58
37232,5,1551,#Saturday,5588,6011,1402,150,2788,726,1005,0,52
37259,8,1552,#Sunday,5331,6097,1402,63,3056,710,988,155,51
37286,11,1553,#Monday,6721,6899,1367,762,2731,711,1021,582,52
37314,15,1554,#Tuesday,6732,6890,1383,608,3016,711,1029,450,51
37341,18,1555,#Wednesday,7224,6925,1389,413,3449,729,1146,56,52
37368,21,1556,#Thursday,7276,6859,1393,410,3448,738,1138,0,52
37395,0,1558,#Saturday,5953,6190,1402,157,2831,722,1025,0,51
37422,3,1559,#Sunday,5159,6011,1402,10,2647,702,1196,0,52
37449,6,1560,#Monday,5690,6421,1408,454,2720,684,1110,0,43
37476,9,1561,#Tuesday,7468,9083,1364,2685,3011,680,1082,230,29
37503,12,1562,#Wednesday,7260,7664,1393,793,3169,711,1202,353,42
37530,15,1563,#Thursday,5978,6716,1343,346,2670,672,918,723,42
37557,18,1564,#Friday,5825,7666,1411,1048,3347,681,1065,69,43
37584,21,1565,#Saturday,6142,6916,1408,446,3229,677,1120,0,36
37612,1,1567,#Monday,4345,6896,1407,1764,2185,668,844,0,27
37639,4,1568,#Tuesday,4418,5958,1406,699,2318,665,841,0,28
37666,7,1569,#Wednesday,6411,6975,1408,832,3119,554,992,38,29
37693,10,1570,#Thursday,6825,7605,1344,817,3281,518,1187,422,33
37720,13,1571,#Friday,6160,7312,1380,1317,2635,485,930,532,31
37747,16,1572,#Saturday,5388,6309,1406,11,2906,478,944,535,27
37774,19,1573,#Sunday,5399,6178,1410,188,3057,484,957,50,30
37801,22,1574,#Monday,6288,7655,1389,1687,3127,487,932,0,34
37828,1,1576,#Wednesday,5316,6004,1406,557,2561,425,1016,0,38
37855,4,1577,#Thursday,5307,7625,1408,2194,2520,458,1006,0,37
37883,8,1578,#Friday,6563,8318,1401,2118,3071,401,1044,240,40
37910,11,1579,#Saturday,5419,7244,1407,1629,2167,361,901,742,34
37937,14,1580,#Sunday,4372,6033,1409,849,1698,365,886,792,34
37964,17,1581,#Monday,4837,6356,1405,166,3005,375,946,422,34
37991,20,1582,#Tuesday,6417,7112,1392,1087,3189,470,934,5,34
38018,23,1583,#Wednesday,5766,6663,1404,1213,2413,517,1081,0,34
38045,2,1585,#Friday,5180,5571,1400,14,2434,480,1213,0,30
38072,5,1586,#Saturday,4849,6674,1404,1800,1998,464,974,0,32
38099,8,1587,#Sunday,4795,5689,998,388,2634,514,876,250,29
38126,11,1588,#Monday,6693,5900,660,420,2914,533,1034,300,36
38154,15,1589,#Tuesday,6164,5719,702,383,2812,563,790,427,40
38181,18,1590,#Wednesday,6146,5949,697,341,3218,570,852,222,47
38208,21,1591,#Thursday,6924,6064,687,267,3339,599,1122,0,50
38235,0,1593,#Saturday,5381,4827,686,45,2551,530,961,0,52
38262,3,1594,#Sunday,4586,4770,692,206,2582,512,735,0,42
38289,6,1595,#Monday,5099,5679,693,1193,2459,540,750,9,34
38316,9,1596,#Tuesday,6707,6551,703,1569,2640,485,879,234,39
38343,12,1597,#Wednesday,6554,6865,655,1327,2980,541,994,322,43
38370,15,1598,#Thursday,6098,7765,645,2155,3097,473,920,433,41
38397,18,1599,#Friday,6069,6767,686,986,3350,490,1026,184,43
38425,22,1600,#Saturday,5829,6649,701,995,3492,453,966,0,39
38452,1,1602,#Monday,4430,5965,701,1076,2984,436,731,0,36
38479,4,1603,#Tuesday,4804,5829,697,753,3017,466,856,0,40
38506,7,1604,#Wednesday,5877,5768,697,6,3280,547,1046,158,31
38533,10,1605,#Thursday,5964,6036,672,26,3305,492,936,562,42
38560,13,1606,#Friday,6136,6223,662,366,3037,493,929,697,37
38587,16,1607,#Saturday,5465,5386,695,176,2892,382,931,267,42
38614,19,1608,#Sunday,5062,5865,678,703,3345,382,670,48,38
38641,22,1609,#Monday,6145,6018,659,351,3415,517,1040,0,36
38668,1,1611,#Wednesday,5078,5378,602,162,3061,454,1059,0,40
38696,5,1612,#Thursday,4561,5113,659,270,2864,337,948,0,34
38723,8,1613,#Friday,5258,5298,669,-5,3239,320,727,318,29
38750,11,1614,#Saturday,4858,5745,696,588,2811,304,709,609,25
38777,14,1615,#Sunday,4117,4581,668,404,1932,295,677,578,26
38804,17,1616,#Monday,4952,6154,667,531,3500,304,794,333,25
38831,20,1617,#Tuesday,6557,6351,637,643,3693,342,969,25,41
38858,23,1618,#Wednesday,5797,5773,658,445,3195,418,1006,0,49
38885,2,1620,#Friday,5051,4905,657,21,2753,417,1010,0,47
38912,5,1621,#Saturday,4735,5014,664,213,2749,411,933,3,38
38939,8,1622,#Sunday,4626,5090,697,407,2516,379,779,281,30
38966,11,1623,#Monday,6328,6232,686,927,2768,404,918,493,34
38994,15,1624,#Tuesday,6194,5734,684,391,3069,403,724,427,34
39021,18,1625,#Wednesday,6479,5871,683,24,3439,430,1017,243,33
39048,21,1626,#Thursday,6844,6313,727,508,3533,480,1036,0,29
39075,0,1628,#Saturday,5604,6015,1261,41,3285,441,951,0,36
39102,3,1629,#Sunday,4713,6836,1391,787,3558,429,637,0,35
39129,6,1630,#Monday,4967,6885,1391,1843,2564,448,591,13,32
39156,9,1631,#Tuesday,6305,7237,1355,627,3568,434,796,418,37
39183,12,1632,#Wednesday,6409,7243,1346,398,3532,415,736,778,33
39210,15,1633,#Thursday,6641,7538,1350,275,3871,441,981,581,36
39237,18,1634,#Friday,7065,7899,1368,789,4368,509,613,213,35
39265,22,1635,#Saturday,6032,6653,1391,523,3762,357,593,0,32
39292,1,1637,#Monday,4643,5848,1386,683,3022,297,433,0,27
39319,4,1638,#Tuesday,5002,6087,1383,629,3001,296,743,0,35
39346,7,1639,#Wednesday,5905,6407,1381,525,3299,265,834,70,31
39373,10,1640,#Thursday,5871,5883,1335,239,2531,289,838,620,31
39400,13,1641,#Friday,6040,5867,1327,214,2412,284,781,814,33
39427,16,1642,#Saturday,5509,5966,1391,1227,1588,352,784,594,28
39454,19,1643,#Sunday,5350,5909,1389,529,2760,298,803,105,26
39481,22,1644,#Monday,6635,5779,1349,39,3055,343,956,0,32
39508,1,1646,#Wednesday,5403,5226,1369,68,2482,347,933,0,27
39536,5,1647,#Thursday,5263,4955,1365,320,1954,309,974,0,31
39563,8,1648,#Friday,6659,7064,1360,1602,2379,505,890,293,34
39590,11,1649,#Saturday,5697,7708,1359,2503,1953,534,788,539,31
39617,14,1650,#Sunday,4733,7442,1363,2253,1585,723,657,832,28
39644,17,1651,#Monday,6683,6844,1297,751,2306,1093,921,443,32
39671,20,1652,#Tuesday,7121,6447,1360,299,2405,1264,1061,17,41
39698,23,1653,#Wednesday,6278,6302,1345,507,2351,1252,966,0,35
39725,2,1655,#Friday,5466,5871,1356,362,2149,1288,684,0,31
39752,5,1656,#Saturday,5216,5704,1353,405,2027,1013,872,0,32
39779,8,1657,#Sunday,5051,5181,1350,8,1618,975,901,297,31
39807,12,1658,#Monday,7308,6814,1248,496,2245,1132,889,771,31
39834,15,1659,#Tuesday,7311,6677,1303,660,1911,1119,934,717,33
39861,18,1660,#Wednesday,7554,6395,1304,326,2189,1220,1077,250,28
39888,21,1661,#Thursday,7072,5497,1327,416,1711,1225,781,0,35
39915,0,1663,#Saturday,5685,5919,1344,1133,1554,1229,618,0,41
39942,3,1664,#Sunday,4961,5633,1349,789,1486,1135,840,0,34
39969,6,1665,#Monday,5111,5269,1353,217,1469,1263,922,8,32
39996,9,1666,#Tuesday,6948,6133,1242,216,1988,1263,980,412,32
40023,12,1667,#Wednesday,7223,7101,1342,1001,2009,1184,936,604,23
40050,15,1668,#Thursday,6119,7265,1329,1635,1650,1245,919,454,33
40078,19,1669,#Friday,6546,5621,1354,257,1794,1213,909,57,35
40105,22,1670,#Saturday,6135,5657,1365,575,1609,1241,832,0,34
40132,1,1672,#Monday,4835,5947,1362,958,1449,1226,921,0,31
40159,4,1673,#Tuesday,4921,4622,1360,138,1135,1211,742,0,35
40186,7,1674,#Wednesday,5838,5587,1363,391,1517,1172,1035,76,33
40213,10,1675,#Thursday,6301,5757,1340,-3,1608,1130,940,708,35
40240,13,1676,#Friday,6919,6564,1326,897,1488,1105,915,801,31
40267,16,1677,#Saturday,6080,6743,1349,1605,1339,1063,773,580,31
40294,19,1678,#Sunday,5644,5868,1351,261,2308,1080,800,36,31
40321,22,1679,#Monday,6114,5350,1333,247,1713,1226,802,0,28
40348,1,1681,#Wednesday,4959,4589,675,177,1534,1204,968,0,30
40376,5,1682,#Thursday,4939,4979,678,970,1300,1164,838,0,28
40403,8,1683,#Friday,6035,6365,1323,649,1953,1209,936,250,40
40430,11,1684,#Saturday,5010,4227,1363,207,912,204,716,785,37
40457,14,1685,#Sunday,4364,4813,1364,208,878,870,694,768,29
40484,17,1686,#Monday,5897,6652,1362,1061,2536,282,919,464,24
40511,20,1687,#Tuesday,5996,6770,1358,1032,2364,1069,912,1,31
40538,23,1688,#Wednesday,5871,6357,1342,1112,1897,1070,908,0,27
40565,2,1690,#Friday,5182,5291,1351,551,1280,1015,1063,0,30
40592,5,1691,#Saturday,5029,5568,1364,1029,1236,996,907,0,36
40619,8,1692,#Sunday,4891,5695,1367,450,1786,944,858,257,32
40647,12,1693,#Monday,6930,6594,1293,571,1832,997,1074,791,35
40674,15,1694,#Tuesday,7306,6232,1320,231,1898,991,1082,672,36
40701,18,1695,#Wednesday,7607,6505,1357,424,2285,1052,1229,114,42
40728,21,1696,#Thursday,7616,5786,1349,398,1680,1112,1204,0,42
40755,0,1698,#Saturday,5841,5188,1357,591,1299,1040,865,0,35
40782,3,1699,#Sunday,4962,4979,1356,204,1246,1041,1092,0,33
40809,6,1700,#Monday,5248,4928,1357,371,1111,1014,1040,0,30
40836,9,1701,#Tuesday,6744,5243,1319,25,1448,985,943,486,36
40863,12,1702,#Wednesday,7084,6678,1351,1268,1379,1043,1008,596,29
40890,15,1703,#Thursday,6515,5561,1346,112,1456,968,1053,591,36
